book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
mini_original,0.7654828,1.9249862,12.14817,48.9909,58.508514,39.882526,0.96875,14.971356730093742,5.923076923076923,47.0
smart_original,1.3087702,2.2221847,21.775232,83.76129,59.73404,55.09019,0.90625,15.497916635706462,4.880434782608695,92.0
teskatripoca_original,0.96484035,1.2355205,18.358772,61.749783,36.63273,38.91376,0.9375,9.594189257759224,4.0602409638554215,87.0
あかね噺_original,4.529722,7.764615,93.51959,289.90222,183.02942,188.81708,0.734375,42.25717257076334,7.754716981132075,54.0
あっという間にかんたん年賀状_2025,8.967879,12.030548,141.25734,573.9443,578.17883,431.1268,0.390625,95.36822291782514,15.27450980392157,724.0
あっという間に完成_!!筆ぐるめ年,5.058589,6.751011,75.1977,323.7497,221.28978,206.74573,0.546875,53.66792326300815,17.682242990654206,377.0
あっという間に完成_!!筆まめ年賀,7.1003127,9.543656,107.3271,454.42,463.78897,341.84537,0.421875,75.90570339636734,10.128440366972477,532.0
あなたが体験した怖い話_original,0.9925587,2.3487854,19.501354,63.523758,50.03267,44.352596,0.921875,16.669404941708063,4.27710843373494,86.0
あなたが殺したのは誰_original,0.19722243,0.32467,2.1532545,12.622235,32.436947,15.737479,0.375,2.5783488303718864,4.532467532467533,5.0
あなたが誰かを殺した_original,0.20940372,0.29565826,1.4986075,13.401838,28.66705,14.522499,1.0,2.3451914568444137,1.044776119402985,6.0
あなたを疲れから救う休養学_original,1.0156245,1.2654312,20.334782,64.99997,37.00975,40.781498,0.9375,7.028294457297063,3.1927710843373496,78.0
あの星が降る丘で、君とまた出会いたい_original,1.0549815,1.2939221,20.599018,67.518814,38.392166,42.17,0.953125,8.80318223343984,3.956043956043956,88.0
あの花が咲く丘で、君とまた出会えたら_original,1.1650224,1.3783957,22.54379,74.56143,41.26006,46.12176,0.6875,10.119425110250761,7.931818181818182,88.0
あぶない刑事_DVDコレクション全国,0.14131743,0.29325566,1.7846398,9.044315,16.183907,9.004287,0.984375,2.317001299182732,5.293333333333333,6.0
