book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,Total_Sales
週刊ベースボール_original,15.571677,24.3048,245.77155,996.58734,1168.5066,803.6218,0.421875,1391.0
週刊ベースボール_プロ野球全選手,0.022327237,0.028927252,0.4170475,1.4289432,31.807053,11.217681,0.15625,0.0
週刊ベースボール_日本シリーズ,12.703125,42.811176,162.59999,813.0,1463.3999,813.0,0.21875,813.0
週刊ポスト_original,8.552696,13.443911,166.3306,547.37256,352.48767,355.39694,0.875,931.0
週刊モーニング_original,3.65096,6.8853283,150.33963,233.66144,113.83358,165.94489,0.890625,717.0
週刊大衆_original,1.6041217,2.2238812,39.32953,102.66379,56.34713,66.11349,0.78125,161.0
週刊女性_original,5.1482477,7.6768985,187.29324,329.48785,143.98471,220.2553,0.796875,847.0
週刊女性セブン_original,7.823579,11.761873,230.40872,500.70905,231.2531,320.7903,0.8125,1590.0
週刊女性自身_original,8.95081,12.284771,308.48117,572.85187,251.62366,377.65222,0.71875,1377.0
週刊実話_original,1.3494748,1.7720577,35.392826,86.36639,41.11397,54.29106,0.6875,155.0
週刊少年サンデー_original,8.563059,18.316906,339.62866,548.03577,337.2987,408.32104,0.828125,1550.0
週刊少年ジャンプ_original,38.0571,71.40716,1644.0634,2435.6543,1686.5833,1922.1002,0.796875,4331.0
週刊少年マガジン_original,8.17715,18.35237,412.15588,523.3376,263.00333,399.49893,0.921875,1826.0
週刊文春_0NuMBERBASEBA,9.4375,41.60078,120.8,604.0,1087.2,604.0,0.625,604.0
週刊文春_original,9.15609,14.205238,268.7886,585.98975,291.44867,382.07568,0.890625,2402.0
週刊新潮_original,4.713146,7.210856,168.34369,301.64136,175.59448,215.19318,0.953125,1621.0
週刊東洋経済_original,5.32769,8.195181,111.51524,340.97217,267.32123,239.93622,0.71875,618.0
週刊現代_original,5.3846335,8.637781,108.533676,344.61655,272.8454,241.99854,0.84375,605.0
週刊ＴＶガイド_original,18.643425,40.57559,353.6145,1193.1792,1501.3761,1016.05664,0.734375,2175.0
遊☆戯☆王_OCG,0.9307734,1.1440823,6.847705,59.569496,87.34777,51.25499,0.75,12.0
遊☆戯☆王_OCGSTORIES,1.6820095,2.124597,50.45082,107.648605,58.20302,72.100815,0.4375,107.0
遊☆戯☆王_original,0.74773264,1.0329481,13.517342,47.85489,30.949512,30.773916,0.671875,52.0
道をひらく_original,0.9060942,1.1350375,14.360206,57.99003,30.080406,34.143547,0.890625,67.0
金田一３７歳の事件簿_original,1.5308399,2.022776,38.55249,97.973755,60.596107,65.70745,0.703125,207.0
金色のガッシュ!!_original,1.4939781,1.9117273,34.230618,95.6146,55.764755,61.86999,0.75,144.0
鉄おも_original,2.37951,3.8979251,52.228416,152.28864,109.26327,104.593445,0.6875,272.0
鉄道ピクトリアル_original,1.7318786,4.034453,37.251392,110.84023,74.08519,74.05894,0.890625,173.0
鎌田式長生き食事術_original,1.178071,1.5688413,23.531845,75.396545,41.12775,46.68538,0.828125,99.0
鐵道ジャーナル_original,2.9220037,6.001525,56.70247,187.00824,130.4323,124.71433,0.78125,271.0
鐵道ダイヤ情報_original,2.183888,4.879316,40.049843,139.76883,109.90544,96.57471,0.734375,191.0
鐵道ファン_original,3.6774006,7.5318832,71.77834,235.35364,176.44263,161.19154,0.796875,366.0
開業医の正体_original,0.5744122,0.6098417,5.622198,36.762383,26.39927,22.92795,1.0,21.0
関ケ原仁義_original,6.28125,14.453589,80.4,402.0,723.6,402.0,0.640625,402.0
関正生の英文法ポラリス_original,1.1648731,1.4828972,22.700233,74.55188,37.864418,45.038845,0.75,103.0
闇祓_original,0.6419718,0.79880035,8.403688,41.086197,19.084076,22.857986,0.84375,38.0
陰からの一撃_警視庁追跡捜査係,0.10955429,0.24368922,1.1060903,7.0114746,102.23297,36.783512,0.890625,4.0
陰の実力者になりたくて_original,0.24873789,0.504692,4.4982386,15.919225,13.965087,11.46085,0.859375,14.0
陰流苗木_original,0.41486382,0.6049884,4.8750677,26.551285,31.01617,20.814175,0.65625,20.0
難問_漢字ジグザグフレンズ,1.4433544,3.1877303,26.871597,92.37468,76.30108,65.18246,0.75,131.0
難問漢字ジグザグ_original,1.2798529,3.2825346,24.620358,81.91058,57.594727,54.708557,0.859375,121.0
難問漢字館_original,1.3627799,3.7932446,27.207666,87.21791,66.195045,60.206875,0.71875,141.0
雷神_original,0.7734381,1.3890518,10.0954275,49.50004,44.20263,34.599365,0.75,49.0
青い壺_original,10.817617,18.753675,145.5028,692.3275,1108.6608,648.8304,0.453125,721.0
青の祓魔師_original,0.6224409,0.99713176,9.221058,39.836216,31.12837,26.728548,0.734375,35.0
音楽と人_original,1.1070325,3.1877596,19.391937,70.85008,67.01907,52.420364,0.71875,82.0
頭のいい人が話す前に考えていること_original,1.9522326,2.6023493,43.044807,124.94289,70.642365,79.54336,0.71875,214.0
頭のいい人だけが解ける論理的思考問題_original,1.6327355,2.5980833,25.756493,104.49507,85.12675,71.79276,0.765625,122.0
頭脳全開_足し算クロス,1.838119,5.5083485,30.275627,117.63962,151.85568,99.923645,0.828125,148.0
風の中に立て_original,0.108116135,0.30083823,1.5191292,6.9194326,12.586472,7.008344,0.9375,6.0
風都探偵_original,6.678901,14.925804,89.0266,427.44968,679.29553,398.59058,0.390625,439.0
香君_original,10.610456,14.778391,155.15498,679.0692,866.4452,566.88983,0.234375,799.0
鬼の花嫁_original,8.677676,16.97544,116.3445,555.3713,823.1736,498.29648,0.328125,579.0
魔入りました！入間くん_ifEp,1.8295223,2.2778354,35.726223,117.089424,90.793335,81.202995,0.796875,143.0
魔入りました！入間くん_original,9.856579,22.743135,167.43085,630.82104,576.18866,458.14685,0.640625,829.0
